"name","基本武器","部位","短命","ASSASSIN HONED","BALANCED","破滅","BATTLE LUST","BERSERK","吸血","BONE BREAKER","補強不可","詠唱集中","CHAOS DAMAGE","CRAFT BONUS","CRAFT EXCEPTIONAL BONUS","CURSED","CURSE REMOVAL","物理","炎","冷気","毒","エネルギー","HP変換","HP変換(物理)","HP変換(炎)","HP変換(冷気)","HP変換(毒)","HP変換(エネルギー)","武器ダメージ","ダメージ修正","回避","DEX","DURABILITY BONUS","POT強化","CR","FC","FOCUS","炎エリア","冷気エリア","毒エリア","エネルギーエリア","命中","Curse","Dispel","STMダウン","Fireball","Harm","HPリーチ","Lightning","命中低下","回避低下","Magic Arrow","Mana Drain","MPリーチ","HP","HP回復","STMリーチ","INT","LAST PARRY CHANCE","矢弾コスト","MPコスト","秘薬コスト","装備条件","幸運","瞑想可","魔道武器","MP","MANA PHASE","MP回復","MASSIVE","NIGHT SIGHT","PRIZED","RANDOM PROTECTION","RANDOM KILLER","RANDOM SUMMONER","麻痺カウンター","物理ダメージ反射","REPLENISH CHARGES","物理抵抗","炎抵抗","冷気抵抗","毒抵抗","エネルギー抵抗","RESONANCE","SEARING","自己修復","SOUL CHARGE","SPARKS","詠唱可","呪文ダメージ","詠唱集中","破片残留","STM","STM回復","STR","SWARM","速度増","TOXIC WEAPON","UNWIELDY","ベスト","VELOCITY","WARD REMOVAL","重量軽減","WILDFIRE REMOVAL","耐久性","装備STR","基礎ダメージ","基礎速度","基礎重量","片手","両手","基礎スキル","射程","ガゴ専","CRAFT","SPM 70","SPM 90","AXE","除外","略","date","url","urlImage","備考",,,,,,,,,,,,,
"Rune Beetle Carapace",,"上半身L2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,"100",,"*",,"10",,"3",,,,,,,,,,"5","3","14","3","14",,,,,,,,,,,,,,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/plate_do.gif","-",,,,,,,,,,,,,
"Stormgrip",,"手",,,,,,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,"125",,,,,,,,,,,,,,,"10","4","18","3","18",,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/leather_ninja_mitts.gif","-",,,,,,,,,,,,,
"Sword of the Stampede",,"手持ち左か両手",,,,,,,,,,,,,,,,,,"100",,,,,,,,,"60",,,,,,,,,,,,,"10",,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","40","16-19","3.5",,,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/no-dachi.gif","-",,,,,,,,,,,,,
"Swords of Prosperity",,"手持ち左か両手",,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"200",,"-0",,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,"255/255","40","13-16","2.75",,,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/daisho.gif","-",,,,,,,,,,,,,
"The Destroyer",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"50",,,,,,,,,,,,,"10",,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,"255/255","40","16-19","3.5",,,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/no-dachi.gif","-",,,,,,,,,,,,,
"The Horselord",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"50",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","35","13-17","3.25",,,"*","ARCHERY","10",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/yumi.gif","[ELEMENTAL SLAYER","REPTILE SLAYER]",,,,,,,,,,,,
"Tome of Enlightenment",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/tome_of_enlightenment.gif","-",,,,,,,,,,,,,
"Tome of Lost Knowledge",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/tome_of_lost_knowledge.gif","[MAGERY +15]",,,,,,,,,,,,,
"Wind’s Edge",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,"100",,,,,,,"50",,"10",,,,,,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,"255/255","10","10-13","2",,,"*","MACE FIGHTING",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/tessen.gif","-",,,,,,,,,,,,,
"Bardiche",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","17–20","3.75",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","paralyzingblow","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_bardiche.gif","-",,,,,,,,,,,,,
"Bladed Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","14–17","3",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","armorignore","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_bladed_staff.gif","-",,,,,,,,,,,,,
"Bladed Whip",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","13–17","3.25",,"*",,"SWORDSMANSHIP",,,"TINKER","bleedattack","whirlwindattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","https://uo.com/wp-content/uploads/2015/09/weapons-whip.gif","-",,,,,,,,,,,,,
"Bokuto",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","10–12","2",,"*",,"SWORDSMANSHIP",,,"CARPENTER","feint","nervestrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_bokuto.gif","-",,,,,,,,,,,,,
"Bone Harvester",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","12–16","3",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","paralyzingblow","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_bone_harvester.gif","-",,,,,,,,,,,,,
"Broadsword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","13–17","3.25",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","crushingblow","armorignore",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_broadsword.gif","-",,,,,,,,,,,,,
"Butcher Knife",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","10–13","2.25",,"*",,"SWORDSMANSHIP",,,"TINKER","infectiousstrike","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_butcher_knife.gif","-",,,,,,,,,,,,,
"Cleaver",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–14","2.5",,"*",,"SWORDSMANSHIP",,,"TINKER","bleedattack","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_cleaver.gif","-",,,,,,,,,,,,,
"Crescent Blade",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","12–15","2.5",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","doublestrike","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_crescent_blade.gif","-",,,,,,,,,,,,,
"Cutlass",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","10–14","2.5",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","bleedattack","shadowstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_cutlass.gif","-",,,,,,,,,,,,,
"Daisho",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","13–16","2.75",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","feint","doublestrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_daisho.gif","-",,,,,,,,,,,,,
"Dread Sword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","14–18","3.5",,"*",,"SWORDSMANSHIP",,"*","BLACKSMITH","crushingblow","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/",,"-",,,,,,,,,,,,,
"Elven Machete",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","11–15","2.75",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","defensemastery","bladeweave",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_elven_machete.gif","-",,,,,,,,,,,,,
"Gargish Bardiche",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","17–20","3.75",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","paralyzingblow","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishbardiche.gif","-",,,,,,,,,,,,,
"Gargish Bone Harvester",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","12–16","3",,"*",,"SWORDSMANSHIP",,"*","BLACKSMITH","paralyzingblow","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishboneharvester.gif","-",,,,,,,,,,,,,
"Gargish Butcher Knife",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","10–13","2.25",,"*",,"SWORDSMANSHIP",,"*","TINKER","infectiousstrike","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishbutcherknife.gif","-",,,,,,,,,,,,,
"Gargish Cleaver",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–14","2.5",,"*",,"SWORDSMANSHIP",,"*","TINKER","bleedattack","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishcleaver.gif","-",,,,,,,,,,,,,
"Gargish Daisho",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","13–16","2.75",,"*",,"SWORDSMANSHIP",,"*","BLACKSMITH","feint","doublestrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishdaisho.gif","-",,,,,,,,,,,,,
"Gargish Katana",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","10–14","2.5",,"*",,"SWORDSMANSHIP",,"*","BLACKSMITH","doublestrike","armorignore",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishkatana.gif","-",,,,,,,,,,,,,
"Gargish Scythe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","16–19","3.5",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","bleedattack","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishscythe.gif","-",,,,,,,,,,,,,
"Gargish Talwar",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","16–19","3.5",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","whirlwindattack","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishtalwar.gif","-",,,,,,,,,,,,,
"Glass Sword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","11–15","2.75",,"*",,"SWORDSMANSHIP",,"*","ALCHEMIST","bleedattack","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_glasssword.gif","-",,,,,,,,,,,,,
"Halberd",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","18–21","4",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","whirlwindattack","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_halberd.gif","-",,,,,,,,,,,,,
"Katana",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","10–14","2.5",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","doublestrike","armorignore",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_katana.gif","-",,,,,,,,,,,,,
"Longsword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","14–18","3.5",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","armorignore","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_longsword.gif","-",,,,,,,,,,,,,
"No-Dachi",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","16–19","3.5",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","crushingblow","ridingswipe",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_no-dachi.gif","-",,,,,,,,,,,,,
"Pickaxe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","12–16","3",,"*",,"SWORDSMANSHIP",,,"TINKER","doublestrike","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_pickaxe.gif","-",,,,,,,,,,,,,
"Radiant Scimitar",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","12–14","2.5",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","whirlwindattack","bladeweave",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_radiant_scimitar.gif","-",,,,,,,,,,,,,
"Rune Blade",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","14–17","3",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","disarm","bladeweave",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_rune_blade.gif","-",,,,,,,,,,,,,
"Scimitar",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","12–16","3",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","doublestrike","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_scimitar.gif","-",,,,,,,,,,,,,
"Scythe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","16–19","3.5",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","bleedattack","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_scythe.gif","-",,,,,,,,,,,,,
"Skinning Knife",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","10–13","2.25",,"*",,"SWORDSMANSHIP",,,"TINKER","shadowstrike","bleedattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_skinning_knife.gif","-",,,,,,,,,,,,,
"Stone War Sword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","15–19","3.75",,"*",,"SWORDSMANSHIP",,"*","CARPENTER","armorignore","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_stonewarsword.gif","-",,,,,,,,,,,,,
"The Redeemer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85","20–24","5",,"*",,"SWORDSMANSHIP",,,"NOT CRAFTABLE","disarm","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_redeemer.gif","-",,,,,,,,,,,,,
"Viking Sword",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","15–19","3.75",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","crushingblow","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_viking_sword.gif","-",,,,,,,,,,,,,
"Wakizashi",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","10–14","2.5",,"*",,"SWORDSMANSHIP",,,"BLACKSMITH","frenziedwhirlwind","doublestrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_wakizashi.gif","-",,,,,,,,,,,,,
"Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","14–17","3",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","crushingblow","dismount","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_axe.gif","-",,,,,,,,,,,,,
"Battle Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","16–19","3.5",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","bleedattack","concussionblow","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_battleaxe.gif","-",,,,,,,,,,,,,
"Double Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","15–18","3.25",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","doublestrike","whirlwindattack","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_double_axe.gif","-",,,,,,,,,,,,,
"Dual Short Axes",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","14–17","3",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","doublestrike","infectiousstrike","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_dual_short_axes.gif","-",,,,,,,,,,,,,
